pt1,pt2,eta1,eta2,phi1,phi2
75.59452,61.435238,1.2973642,0.04206075,2.7501512,-2.0168467
50.00099,46.24661,0.5531958,0.5768422,2.130217,-1.0432224
114.92014,84.86892,0.9782336,0.6947767,-0.5098297,1.0311071
68.624794,68.651344,0.27125514,0.81634164,0.3608099,-1.7686132
66.08035,57.860413,0.27627903,0.4460793,-0.5775886,2.924259
54.71985,54.32736,0.9294788,1.0863767,0.0012383829,-3.077188
59.420097,55.993626,-0.4551755,-0.09369025,-2.8508718,0.65736794
248.72449,137.1089,1.1425788,0.52561855,0.2030061,-0.012184311
77.18954,67.62745,-1.0244421,-0.97268337,1.130506,-2.9627707
62.13665,54.019115,0.79566294,0.86402714,1.9909664,-0.64693254
65.18225,52.571293,1.1425712,0.0077093667,2.5176706,-0.50591415
73.03704,66.847305,-1.7502187,-2.0832894,-2.9969685,0.017221646
62.11935,50.265274,-0.19896556,-0.25136435,-0.785111,2.3919044
73.96324,54.83726,0.53509027,0.30385858,1.6417083,-2.244496
63.70607,57.715378,-0.6013056,-0.39338067,-0.47671127,-2.917434
76.960686,58.048443,-1.4606534,-0.8836607,-2.8234978,1.7176596
50.522186,49.273197,-0.5281037,-1.1763531,2.6555576,-0.337666
90.70876,71.90733,0.81322235,-0.013423087,-0.21922427,-2.2280078
191.22191,144.15182,0.47674274,1.1408987,-1.5482681,-1.5316637
121.89341,70.95536,-1.1548882,-1.4925786,-2.4329984,-1.5953522
64.897125,62.333954,-0.19447638,-0.4485424,2.9474623,-0.20367052
208.75461,160.45338,1.5900586,1.7957954,-0.54806566,-1.095409
61.90304,52.183178,-0.8261169,0.29542103,-2.099779,1.9323875
60.85749,59.898453,0.52940696,-0.41630825,3.0382762,-0.08290651
73.33853,60.764015,0.98020077,1.5898752,-1.3219103,0.71949965
93.726105,59.738575,-0.5864712,0.87869334,-0.5837146,-1.1268978
57.094906,56.176994,0.99752605,1.0630044,-0.36267897,3.0660477
70.89158,63.03061,1.3616097,0.37676364,-1.0633656,3.005542
56.890537,47.83858,-0.5969294,0.09168539,2.0952425,-1.0985333
54.780445,54.5451,0.49071306,1.4907255,-2.2247205,1.0436361
70.276566,55.277397,0.38245213,-0.7290549,-0.41745976,2.992981
62.61408,55.232784,-0.6773709,-0.5776304,0.4145319,-3.1130612
59.143898,57.26076,1.0550792,0.9232051,-1.1025214,2.0129714
207.16289,111.91786,-0.59113777,-0.79908836,-0.84227765,0.006210801
81.431496,57.14229,0.08078211,-1.0546565,-1.8101425,-0.5978985
151.67795,69.4922,0.36003014,0.61800176,-0.96873784,0.34808365
52.928783,48.500404,-1.714056,-0.7886463,-0.040157817,-2.8330848
65.32414,51.157257,-0.5655102,0.51221764,1.9850484,0.4756511
231.95163,116.40537,-0.37604272,-1.2880375,0.47883597,0.34822455
70.34907,50.109913,0.37524062,-0.24787459,-2.8147676,-0.61780435
87.99494,71.00493,1.3131303,1.6392255,-2.358195,0.9598131
51.827663,53.178085,-0.08211108,0.11875662,-1.3022935,1.5404277
66.26141,54.7951,-0.008883791,-0.021774272,-0.28022787,2.8544598
76.86181,74.667244,0.4435459,0.39361873,1.8106927,-2.2511334
74.30284,49.889545,-0.34232602,-0.5102875,1.148543,-1.2125962
100.55691,87.14552,-0.41421843,-0.76206213,2.76727,1.2997674
100.11903,50.346706,0.8870082,-0.28930467,0.046478443,-1.2731454
65.77035,64.89614,-0.28239247,-0.54855824,0.9025532,-2.2098744
117.13185,66.572174,1.4546442,1.6267029,-1.2059966,-2.451994
68.13929,60.353115,0.53818536,-0.079980955,-1.6785706,2.1539843
61.4877,49.623817,0.097482614,0.6168122,-1.1793889,2.2183428
54.678215,58.009674,-0.4394233,-0.609936,-1.6441786,1.4353963
137.50864,97.21539,1.2163415,0.45508742,0.48544633,0.20608895
61.402153,51.876312,-1.4371088,-1.9454694,-1.5624061,2.200707
51.843258,42.95891,1.7925092,0.58554024,-2.7244864,0.50903714
53.223705,46.51452,-1.6433231,-0.32958487,-0.98518187,2.0486956
66.383865,50.85984,1.7915382,1.6532164,-2.4125607,1.3824247
72.62715,65.180725,-0.80531526,-0.41286528,-0.2751498,-2.8269815
66.16438,57.243618,0.75792897,1.2438754,-0.9504151,1.824247
70.7099,56.26648,-1.1507471,-0.6822457,-2.1434627,0.46742392
51.394104,54.39847,1.7530473,0.7880481,0.27310362,-2.9645908
158.35117,98.40132,-0.57420015,0.2961249,0.9874855,1.2443143
74.57722,69.13623,0.07489426,0.55908424,2.9713397,-1.4082018
93.31501,53.703503,0.6447432,0.36316395,2.0080087,-0.21014775
79.43068,79.88429,1.2148627,0.9214601,0.8125603,-1.9748592
62.071976,54.967422,-0.19448118,-0.8623855,-2.5679934,0.1875797
74.39623,66.38968,-0.015429396,0.71361804,1.2475795,-1.2228591
89.88242,50.65114,-0.22880939,0.12990344,1.8508028,-0.9792557
89.609764,54.572136,-0.34694922,-1.3389137,-1.0455203,1.2744828
74.009544,63.6144,-0.850786,-1.8893411,2.9586105,1.9876169
107.7597,72.46387,1.3150998,0.061706662,-0.44851092,-0.52917504
67.13477,58.928665,1.6286021,0.6602466,-0.30183098,3.0229769
112.66907,78.70105,0.17881812,-0.7765727,1.7506557,2.8414085
63.33921,54.10582,0.9266629,0.4189694,-2.9459865,0.12109293
77.28984,59.087673,1.0304741,0.2289523,-1.7330151,-2.9003572
169.42584,61.2843,0.13761772,-0.8238273,-0.7211364,-0.36447415
57.03643,55.40473,0.72168934,-0.5975884,-1.046593,1.9703265
74.909454,64.6372,1.3420883,1.1158296,3.1346388,-0.57038814
75.92061,57.695843,0.54118854,0.8142219,-2.1832302,1.6290629
74.59872,60.3223,-0.7370178,-0.60030955,-2.198853,1.4259454
92.24707,59.154297,-0.25814727,-0.46220177,1.4720541,-2.6527252
68.51289,51.525993,0.46630716,0.3065221,2.855036,-0.44056
75.53298,64.14247,0.8438151,0.6448713,-2.0439591,1.9473547
83.58055,66.19915,-0.96855736,-1.2540091,0.21380658,-2.2184124
91.592606,72.727684,0.38647115,0.91538113,-0.027136642,1.7256911
80.4652,64.54547,-0.8066672,-1.8124133,1.4188169,2.8697386
75.07823,47.96352,-0.43832368,-1.0539594,-1.6312232,1.7321267
230.79399,139.62044,-0.3360027,-0.91464233,-2.1294897,-2.2543888
67.18192,59.177715,0.1417905,0.09088615,1.0678507,-2.0671515
66.69064,58.351532,0.3036826,-0.21698232,-0.17702447,2.822576
55.280582,56.30201,0.25467908,-0.55832124,1.1453817,-1.4012656
71.67329,55.27787,1.1672522,0.89697397,-2.471558,0.18077753
59.507423,55.765423,-0.34735984,-0.07034405,0.8982286,-2.1564994
79.45674,62.309666,-0.6376703,-1.5040956,-3.0496752,-0.34600818
89.110695,64.75194,-1.0257158,-0.92666173,-2.3517194,1.3296955
229.36647,111.318954,-0.16536765,-0.67449385,-2.830767,3.0241039
63.96488,55.167164,-0.32388204,-1.2386936,1.456414,-1.483325
87.09624,56.04823,-0.4994747,-0.9113381,-1.0383885,0.8713376
57.694088,55.461613,0.76299673,0.74881077,0.16801903,-3.0647686
66.963005,62.1037,-0.90858245,-0.6592679,-1.2750951,1.7467333
90.35475,54.67886,-0.16085981,0.0960243,-1.1512034,2.7006266
80.8513,63.820602,0.45939854,0.2459954,-1.2557424,2.0551558
61.007908,62.6999,1.1079298,1.0703799,3.0824761,0.06508051
65.94102,53.897495,-0.73723674,-0.48592806,1.2586097,-1.6391556
66.47169,56.440815,0.71317387,1.019417,2.32196,-0.6386391
67.33989,68.16178,1.0465658,0.4565179,0.41602507,-2.760373
75.75279,46.83297,-1.6027738,-2.1750736,-1.8391925,0.6122611
70.16053,59.737087,0.1301504,-0.61486155,-2.2261906,-0.1579363
53.601013,49.03246,0.9099377,0.68307716,-1.7484939,1.436187
57.38893,57.351883,-0.5182651,-1.1584572,2.6489253,-1.1378746
308.55035,98.77257,-1.2044729,-0.7606231,1.3745509,1.0172982
66.734505,67.76247,0.50480324,0.37947443,-1.4723055,1.5486916
58.386024,60.826347,-0.7164713,-0.86856765,2.341556,-0.17642803
84.58358,64.021614,1.8367702,1.645782,-0.004056386,-3.095813
105.825096,74.0625,1.0863887,1.4770637,-1.014191,0.28103533
69.5006,50.29982,0.19531241,-0.33243307,0.4541303,-2.2485886
81.07143,57.680008,-1.4981782,-1.7338837,-1.7021859,1.2496755
82.604744,64.084206,1.2605393,1.1679345,2.8094454,-0.19979559
60.089752,58.002968,0.5128729,0.83210874,-0.9413869,2.0223622
47.782955,47.776115,0.66296196,-1.1390728,-1.2812191,2.6839833
143.11803,86.03029,-1.8289416,-1.871008,-0.96016824,0.030969685
61.34939,56.46162,0.41479948,0.31306416,3.1128519,-0.0030715738
58.768177,56.389267,0.528327,-0.4153444,-0.82105666,2.2857034
71.52203,52.814644,0.5617735,-0.3832152,-2.5714645,1.4691488
99.60352,59.435955,-0.12210162,0.1634635,1.946387,-2.2632284
76.13784,48.889874,1.2842973,0.6710004,-2.8830655,-0.74377775
62.557365,52.634922,-1.7095795,-1.6046672,-3.138077,0.2983539
117.31539,67.98593,0.79782104,1.2516388,3.1320615,1.4743141
69.50724,58.79198,-1.5582664,-1.8021983,-0.8533864,2.509638
54.766262,50.08031,0.18214725,-0.04037543,-1.4714631,1.7672141
60.641262,56.110714,0.37696594,0.62650865,-2.4746032,0.63116425
81.84967,54.418556,-1.0261697,-0.7361495,-2.1341715,2.4172873
51.708633,50.393166,0.7146065,0.62285304,-0.22253771,2.8306994
78.242966,68.554596,-1.6984918,-1.270403,0.6330691,-2.7905254
89.293045,78.88621,1.9350144,0.6719002,-1.9082319,-2.487505
64.56232,67.215904,-1.1669981,-0.700141,0.119036496,-2.850761
131.17442,68.72271,0.04204546,-0.020312857,-1.0962485,0.09999004
67.86425,62.34335,-0.51669896,-0.9212119,0.14987361,3.1260238
100.2366,64.33809,1.7402347,0.54332125,-2.3856518,-2.57261
68.327255,53.91919,-0.9138232,-1.5167029,-1.2255323,1.7870132
115.00193,91.940735,0.07147732,0.11786648,0.41223547,1.4975613
65.67973,66.214676,0.5843644,1.0644904,0.027668506,-2.8410146
102.88823,50.201992,0.37902668,-1.2137128,1.3787924,0.13607958
189.29376,78.71176,-1.0117302,-2.067247,-0.33787546,-1.4577883
132.0538,88.17678,0.25770804,1.3228556,1.0798314,1.382917
63.621326,48.472305,1.5215272,1.764476,-3.0283606,0.19147627
75.336624,52.992443,0.6944212,0.26458746,0.85058206,-2.3882115
132.51817,89.58145,-0.8353015,-1.3650216,-2.042324,-3.1198533
85.14051,68.909096,-0.60077906,-0.90136904,-2.3997738,-0.6366355
64.81378,53.941048,-1.1505417,-1.525499,0.069206946,2.8610234
64.163216,66.520035,-0.84023404,-0.4682694,1.3098258,-2.1358986
59.742092,53.449947,0.21500894,0.8989612,-1.1229551,2.2164621
59.979267,45.577023,0.8608475,0.21562052,2.3934283,-0.32545915
160.7756,98.15136,-0.36890006,0.28527585,1.5064753,1.9135528
183.83089,167.52632,-0.48430866,-0.22773391,2.585636,1.9345163
64.7791,52.517067,0.23119467,1.2460349,-1.8014419,-0.7733516
134.11447,64.33898,-0.30875582,0.38855067,0.1538251,0.932803
72.438835,63.991074,-0.14470015,-0.5714667,1.8648664,-0.6946013
66.49721,60.269993,1.2020005,1.1846037,1.0161518,-0.8107275
55.388515,49.128845,0.13711123,-0.8651271,-1.939236,1.4358428
65.024025,52.978115,1.1443399,0.32840872,2.5827308,-1.4036
84.71102,64.531746,-0.76398665,-1.8570147,2.6073658,2.9989684
189.26877,117.971405,-1.5563974,-1.6868951,1.4717324,2.5406318
54.319954,47.599075,-0.079821825,0.35570756,-0.64355665,2.7697089
56.469406,45.91952,-0.673427,-1.6878242,-1.3286382,1.1035091
90.639496,58.021797,0.33193752,1.0054512,-2.1820416,-1.1685233
62.357742,60.61605,-0.61278015,-0.3423224,0.7373072,-2.4859116
60.926495,63.503544,-1.6119326,-1.672343,1.9049,-0.5898233
95.60798,62.515926,1.3210639,-0.11942516,-0.90790755,-1.5170199
71.11518,60.75347,0.21913163,-1.3698186,1.507641,0.3760635
75.460686,58.498272,1.0389082,0.816271,2.0665197,-1.1447849
208.5397,85.53887,0.27217454,-0.42448008,-2.9642553,-2.0332832
116.639404,66.37307,1.0398468,0.47869676,-2.4750476,-1.1511818
59.72768,58.114624,0.36833248,0.89738894,2.5511694,-0.5546144
60.17625,48.913692,0.6992746,1.774647,-0.7456759,2.4830596
160.56392,104.52662,0.8800539,0.6383986,2.4059255,-2.6115828
65.94806,54.193222,0.42463106,0.43738592,-1.6077008,1.7480795
132.0381,82.74326,-1.7874769,-1.4316684,0.49047214,1.9386634
54.262028,53.61275,-0.73568237,0.05541583,0.03664242,-2.522102
339.89545,136.82253,-0.20494619,-0.41673812,2.4740887,-2.9409704
70.70707,62.531906,0.43095082,0.58197695,-0.22737545,2.9351912
54.693527,55.21031,1.3029312,1.3995084,-1.2369103,1.838291
60.087326,68.0708,1.0529795,1.3599097,-0.35951954,2.93624
51.98472,45.821033,-0.48145315,-0.10740819,1.8443006,-1.3865573
155.7166,65.63965,-1.1822736,-1.5850841,1.4603786,0.3441535
54.535824,54.849155,-0.4456802,0.5213945,-0.09797616,-2.926706
66.5713,52.21147,0.14683162,0.86530757,-0.89133495,2.5865777
57.698174,56.942444,-0.8577311,-0.60088176,-0.20860976,3.1133766
71.6209,63.286957,-0.8856335,-0.52245986,1.3189138,-1.2347581
55.68793,58.682,-0.033283442,-0.8535485,-1.6865858,1.8303978
77.0869,69.79613,0.88637596,0.9153889,-2.0162334,1.5047632
68.41676,61.005054,-0.5942844,-0.10922113,1.9567642,-0.9491971
67.664276,72.81573,1.3367617,1.974372,-0.26108122,2.4710865
347.0358,152.02415,0.8008529,1.1637129,-0.6363433,-0.7647691
112.22617,88.038666,-1.4442707,-1.3285168,1.4885504,2.838369
132.87585,67.66495,0.013223777,0.73448306,-2.51642,2.4916806
103.66904,82.9234,-0.054276712,1.0672011,-1.294032,-2.0530415
108.07921,82.277336,-1.2493072,-1.8517455,3.0397606,-2.4423132
59.804977,54.78866,1.3385127,0.4549669,-0.6551441,-3.0532525
60.50259,56.243484,0.13629308,0.17476712,2.542144,-0.77803594
62.905193,64.75155,0.41449136,1.3923182,-0.6979294,-2.5848184
92.980774,46.907356,-0.100764655,-0.2618417,2.297983,-1.0543051
76.31754,60.270275,0.9466265,1.1166482,-0.01320394,2.2970335
67.51564,63.235916,-0.038727265,0.21953051,-2.349318,-0.078928106
103.12724,58.681557,0.94590306,-0.37148175,1.3850533,1.4597155
237.34102,53.63711,0.6527865,1.5719442,0.4807933,1.2045989
53.522736,56.176624,0.8200025,0.39068818,2.668526,-0.49278954
82.23357,52.703587,0.20641786,-0.015658528,1.8966469,-2.2104354
57.231564,46.403763,0.40898472,0.21863274,-2.9900942,-0.11309037
67.57513,54.741535,0.63610953,-0.16573675,-0.532467,2.2199063
83.64218,70.40676,-0.5697695,-0.83112735,0.82280993,-1.3228612
63.397472,59.977585,1.0889254,1.5963496,0.12961523,-2.9407203
111.5087,111.91574,0.3993737,-0.032383684,2.87565,-2.3557956
82.16188,61.97526,0.03903301,0.60147667,-0.57067263,1.5826018
163.63698,107.523636,-1.0504236,-0.5124136,-1.7042546,-2.5909698
97.74836,81.92901,0.24610385,-0.05328526,0.40618137,-1.2647117
74.92091,69.49993,-0.55621356,-1.0662184,-2.1755886,-0.71084005
55.694286,57.803345,-1.2438805,-0.3096868,-0.56892085,0.85372704
84.28678,49.479713,0.0982333,-0.5064156,2.8979907,-0.8017428
158.54616,78.385,0.06957564,0.33532107,-2.9331384,1.6778032
54.83996,54.701023,0.04733503,0.35286275,1.2098744,-1.9638225
60.436035,60.70316,-1.1458814,-0.8736714,-0.14932908,2.8468444
124.97791,95.94512,0.59674567,-0.41333526,-0.262871,-0.90091455
94.373405,73.62568,-1.2811918,-0.90881586,0.23097639,-1.5306029
106.516624,55.64239,-0.69115126,0.3911558,-2.5257893,3.034873
157.11835,74.22085,0.49141186,1.3352861,1.1303662,1.9598128
91.837395,73.11169,0.2577027,-0.16252089,1.6695815,-0.11768011
211.9278,133.16599,0.21011615,-0.5723614,-1.1161122,-1.7387908
72.18423,55.761272,-0.9320831,-0.2614991,-2.0804126,1.8379716
46.69349,46.96885,-1.1311418,-0.43121126,2.9778786,-0.08687759
69.05478,64.7131,-0.41475308,-1.0297071,1.2964482,-1.9590232
136.1075,68.16867,-0.048560265,0.7688842,1.2014276,-0.13752076
74.72584,51.63894,-0.53186333,-0.4487094,-2.3221042,0.38160157
73.85153,54.676636,-1.2940958,-1.1161039,2.4740982,-0.740421
151.5063,129.865,-0.179389,-0.90568376,-1.8679894,-2.610121
52.339252,53.842106,1.1991677,0.5239425,1.0101312,-2.1008945
61.11169,53.57374,-1.1334347,-1.2205763,-1.4312551,2.296914
114.68322,90.33771,-0.07767742,0.57786065,1.2826296,0.47788423
62.949467,54.741478,1.5241785,0.8159475,0.7907425,-2.6770158
66.62129,61.248627,0.34544352,0.76162666,-0.3269809,3.104864
78.85823,56.741543,0.67972946,-0.1587987,-2.0922718,1.8109441
52.49236,49.073097,0.48615932,-0.092603035,-3.037624,0.34407917
214.60622,133.54402,0.6507294,0.17831245,-2.835021,-2.1524718
69.42821,52.692574,1.4338787,1.0365609,-0.8943875,2.5427306
82.84676,56.00996,0.14655922,-0.47909206,1.250218,-0.9469776
49.98343,48.69214,1.1879771,0.25454634,3.0174198,-0.0033837405
73.61647,55.685875,-0.5507136,0.007250884,-1.3587787,2.365158
54.14887,53.51609,0.299019,-0.34789148,1.5838858,-1.4227816
132.60988,77.6829,-0.63287985,-1.7248684,1.6156907,2.1620245
63.014694,63.24838,-0.030675575,0.13157764,1.5021536,-2.326114
159.6221,96.615326,0.32595417,1.1977086,-1.76758,-1.637155
89.47736,71.29269,1.0688057,1.0801096,0.7739274,2.7144232
131.39206,77.94082,0.15640873,0.24202013,-0.021619571,-1.3976158
213.91612,110.20155,1.0540565,0.24267459,2.7396014,2.5133533
79.361885,67.414246,-1.6638918,-1.4753127,-1.0318685,1.8947982
143.38466,117.26476,0.5413955,0.81690127,1.6360639,2.7378588
148.97716,45.43913,1.5939095,1.4520335,1.1282804,0.07409719
63.71589,57.673565,-1.2870363,-0.1280445,-2.8354013,0.24160857
67.826645,63.996834,0.66503656,0.036848467,0.1265638,3.0857768
68.29538,61.32572,-0.72563523,0.23224044,-2.672286,1.7609365
61.626316,60.083714,-0.7063752,0.12517244,-2.4853382,1.4650754
68.86478,64.59544,-0.77532464,-0.45113668,-0.994518,1.7543998
65.72864,70.04915,-0.46961588,-0.8783821,-1.18492,1.5651288
66.42142,63.182945,-0.06483728,-0.8008707,1.2215383,-2.5235841
89.61689,76.74083,0.32100645,0.24450223,-0.3110309,-1.9248635
109.97124,114.88051,1.6657846,1.2622736,-2.2911425,2.7263668
96.784584,79.932304,-0.29777664,-0.9630543,1.452757,0.15855335
56.750664,60.442444,-0.39695245,-0.45147404,-1.6915165,1.3311462
68.41538,68.97318,0.9744713,0.5968035,-2.3430486,0.5709075
52.79691,55.11053,-0.69095594,-0.18671748,-2.6963534,1.0603375
60.155376,56.594765,1.0039966,0.60752606,3.0611548,-0.059768885
54.91851,54.59655,-0.32964778,-0.8597217,-2.1642973,0.717237
110.24027,48.777557,1.8359951,1.9682496,1.7350861,-0.1195704
57.679543,48.844173,0.71711767,1.5578822,-1.8440582,1.21439
66.79798,58.624283,-1.1372209,-0.36601657,2.413093,-1.46779
126.15933,74.92316,-0.6513563,0.002818138,-2.5370278,2.956341
69.716934,51.669563,-0.33457673,-0.7164703,-1.9858114,1.955317
64.76494,50.327602,-1.1039019,-1.5633397,-2.2957788,0.9103111
61.877655,63.79761,-0.1926452,-0.20134032,-3.003659,0.2292698
139.41553,66.252174,-1.8239936,-0.8076563,2.6879702,2.1951761
127.01774,75.5726,-0.5736518,-0.71062154,-0.23161976,-1.7767798
49.07165,47.271427,0.8190546,0.66492885,-2.6910408,0.24869512
125.815834,107.59772,0.3253856,1.1973656,1.1314509,1.0421934
68.47742,62.24058,0.9382182,0.12528662,3.0560572,0.112419315
107.81439,66.43694,-1.1667836,-1.6619798,-2.6300535,2.3616488
63.82019,55.53519,0.6097467,0.58606935,-0.30596894,2.702016
55.400784,57.708153,0.014348486,0.053562168,-1.7580596,1.4518405
90.44761,58.78098,0.9824369,-0.22828764,-0.08026445,0.92622924
63.290615,57.28088,0.08551066,0.23494273,1.7054862,-1.4808023
114.5969,63.52513,-1.0088191,-0.30942854,2.5748072,-2.2019053
70.638374,61.23132,0.87581575,0.14011179,0.9629155,-0.69083416
66.42757,52.4125,1.2308736,0.7028802,0.025848137,3.126187
54.429794,54.13368,0.4300353,0.6077433,0.11845225,2.787779
184.9831,119.53959,-0.90010154,-0.6268575,-2.6956797,-2.2280335
61.7417,50.414474,0.14899053,-0.044105742,-0.54311603,2.963046
114.6723,58.266575,0.6417644,-0.21531515,-1.3215808,-0.154179
75.90759,57.692802,-0.48230052,0.144183,-0.86879504,2.6916313
80.17346,63.176216,0.32167175,-0.32847986,-0.7069316,-2.9666607
72.13343,61.815678,0.64456075,0.44318798,3.0107505,-1.1507066
62.30303,54.883904,0.4452393,-0.1285501,0.17657922,-2.3418772
81.757614,57.2219,-0.6958356,-0.99640983,-0.61050147,2.5748894
75.15161,76.719215,-0.5582057,-0.7029836,0.76501006,-1.5166798
48.220337,50.142746,1.2023697,0.4190591,1.586697,-1.5574082
81.73382,63.12507,0.45447943,0.11779208,-0.12671952,-2.7106879
59.80398,64.37906,0.5259205,0.5721331,0.5593814,-2.3555915
54.421898,52.070057,-0.021264767,-0.5544205,1.1173037,-1.2663598
69.65928,61.432903,-0.051661603,-0.19725406,2.2948334,-0.20262204
187.35257,112.13202,1.426646,0.9618393,-2.5799754,-1.8670517
210.7017,152.55399,-0.361991,0.2775696,0.31774145,0.6182614
59.82922,50.951717,0.15171736,-0.8331625,0.8826014,-1.9893816
147.07726,118.54973,-0.81984645,-0.59269077,2.1952376,1.1513096
66.66296,49.750443,0.8030258,1.4272751,-2.7461574,0.28310436
232.60132,194.77567,-1.2186764,-1.9132615,-1.1552075,-1.4146222
56.12406,51.16723,0.5642443,0.66748464,2.5354774,-0.74430746
111.411316,72.66979,-0.86749566,-1.3705789,0.16683123,-1.5146343
132.07065,67.39702,-1.1030349,-1.0773343,-2.2114003,2.3099651
105.708855,64.09122,0.20955226,0.8759899,2.0686083,0.7631433
56.31648,56.334442,0.045630682,0.6730129,1.3499804,-1.9355004
79.15685,66.85911,-1.0980347,-1.260777,1.7071975,-1.7109962
53.775112,46.540474,0.6693881,-0.25579572,-0.23450303,2.6866138
70.113235,67.62404,-0.7596314,-1.0045617,0.75229454,-3.1095111
64.130005,53.74652,1.6174476,0.5894037,1.1102182,-1.1769556
68.57931,61.457275,1.2353746,1.5654149,0.28237897,2.8996222
62.270393,63.886356,0.43581057,0.8240087,1.5582857,-1.9228411
275.1606,69.7242,0.09329658,0.89837825,1.0328424,0.47618207
165.56662,62.841312,-0.95353675,-0.33161294,0.014289921,1.1684825
83.13239,92.52327,1.1275772,1.9325817,-2.2481427,-1.8376954
69.92544,58.30948,1.0420218,0.61245906,-0.029609654,2.9786947
88.76629,63.9882,0.7258989,0.9159422,0.53403145,-1.1263287
68.97155,54.175964,-0.37546128,0.206364,0.2878157,3.040322
120.49113,116.697365,1.5123581,1.0772102,2.981289,-2.622856
78.46466,53.402283,0.077169575,0.22312334,0.47925472,-1.8767917
83.4844,66.30236,0.11568129,-0.8452188,2.1981585,0.7050745
157.748,55.96943,1.8931975,1.3953764,-0.4868369,0.5981661
73.92025,52.60607,-0.28253722,-0.23671415,-0.23772588,1.7137413
